# sentence_label=Do you understand?
# timestamp=1764407435.0272121
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2674 2673 2545 2721 2518 | ACC: -4848 8584 19264 | GYRO: 11762 19906 3185 | GDP=23339.617
FLEX: 2599 2672 2715 2803 2755 | ACC: -1600 13096 6608 | GYRO: 22333 10120 18292 | GDP=30590.432
FLEX: 2614 2679 2721 2798 2766 | ACC: 1956 13280 1468 | GYRO: 20629 8191 19925 | GDP=29827.064
FLEX: 2650 2670 2705 2806 2715 | ACC: 6520 11532 -2036 | GYRO: 16526 6577 19683 | GDP=26528.967
FLEX: 2702 2661 2748 2809 2747 | ACC: 10512 11628 -4284 | GYRO: 13777 3111 15724 | GDP=21135.945
FLEX: 2719 2662 2736 2777 2719 | ACC: 13904 11056 -6408 | GYRO: 9620 2855 8773 | GDP=13328.952
FLEX: 2735 2642 2701 2801 2739 | ACC: 16068 11432 -7156 | GYRO: 3046 362 -1821 | GDP=3567.240
FLEX: 2738 2591 2687 2763 2698 | ACC: 13084 9948 -5020 | GYRO: -5842 -2536 -11942 | GDP=13534.091
FLEX: 2770 2487 2673 2750 2701 | ACC: 12044 10720 -3732 | GYRO: -12135 -5852 -22283 | GDP=26039.129
FLEX: 2759 2482 2647 2785 2691 | ACC: 7284 8844 400 | GYRO: -14225 -6393 -31499 | GDP=35148.375
FLEX: 2795 2496 2673 2780 2687 | ACC: 2064 8932 3548 | GYRO: -11631 -12752 -32768 | GDP=37035.598
FLEX: 2784 2484 2629 2765 2624 | ACC: -2564 5684 6476 | GYRO: -19335 -12652 -32768 | GDP=40095.602
FLEX: 2815 2438 2695 2748 2682 | ACC: -24592 -5980 16264 | GYRO: -27417 5077 -32768 | GDP=43025.688
FLEX: 2784 2465 2708 2750 2661 | ACC: -31728 -7276 17636 | GYRO: -2029 -891 -7926 | GDP=8229.957
FLEX: 2789 2479 2688 2755 2672 | ACC: -19976 1420 8612 | GYRO: 1586 -655 -744 | GDP=1870.283
FLEX: 2774 2461 2694 2736 2662 | ACC: -17048 3180 8080 | GYRO: -1230 9015 5146 | GDP=10452.963
FLEX: 2758 2496 2696 2742 2700 | ACC: -12756 4320 7120 | GYRO: 2980 4776 3862 | GDP=6826.831
FLEX: 2754 2457 2619 2726 2698 | ACC: -11572 5504 4432 | GYRO: 3626 11504 5680 | GDP=13332.377
FLEX: 2759 2480 2591 2795 2679 | ACC: -10348 4576 3448 | GYRO: 2435 16566 7973 | GDP=18545.357
FLEX: 2727 2483 2624 2753 2639 | ACC: -9404 5012 1704 | GYRO: 3912 23386 7900 | GDP=24992.373
FLEX: 2734 2514 2630 2725 2637 | ACC: -4684 5388 -1740 | GYRO: 3890 31528 -1313 | GDP=31794.195
FLEX: 2690 2518 2614 2755 2635 | ACC: -7084 2464 -4336 | GYRO: 9615 32767 -14416 | GDP=37066.773
FLEX: 2681 2592 2623 2734 2678 | ACC: -10448 2664 -9532 | GYRO: 12643 32767 -21928 | GDP=41404.820
FLEX: 2707 2610 2645 2735 2626 | ACC: -12356 1196 -14308 | GYRO: 17679 31428 -23878 | GDP=43248.410
FLEX: 2736 2643 2634 2750 2650 | ACC: -18176 104 -17476 | GYRO: 16215 18221 -15313 | GDP=28799.637
FLEX: 2736 2637 2639 2738 2615 | ACC: -13600 -104 -23640 | GYRO: 15422 9069 -6303 | GDP=18968.729
FLEX: 2731 2704 2658 2711 2625 | ACC: -13452 -5324 -25484 | GYRO: 4435 6826 -3370 | GDP=8810.244
FLEX: 2736 2640 2638 2736 2624 | ACC: -13728 -2836 -28688 | GYRO: -4428 2763 1191 | GDP=5353.488
FLEX: 2751 2630 2647 2725 2614 | ACC: -12528 -4548 -27548 | GYRO: -14819 6827 3266 | GDP=16639.635
FLEX: 2727 2629 2639 2725 2637 | ACC: -10760 -2544 -28208 | GYRO: -23663 3052 8426 | GDP=25303.158
FLEX: 2727 2595 2559 2736 2640 | ACC: -7400 -6976 -25256 | GYRO: -32768 4196 8004 | GDP=33991.355
FLEX: 2711 2609 2627 2719 2633 | ACC: -7164 -1256 -19204 | GYRO: -32768 1237 10903 | GDP=34556.438
FLEX: 2704 2544 2611 2736 2612 | ACC: -5692 -4104 -5184 | GYRO: -32768 -1595 12526 | GDP=35116.758
FLEX: 2704 2513 2614 2715 2650 | ACC: -596 2232 2268 | GYRO: -29443 -6221 12011 | GDP=32401.469
FLEX: 2710 2519 2609 2753 2559 | ACC: 5224 4504 8200 | GYRO: -11240 -6468 6125 | GDP=14341.836
FLEX: 2731 2495 2635 2822 2579 | ACC: 4004 8992 6104 | GYRO: -823 -2850 -864 | GDP=3089.713
FLEX: 2711 2473 2642 2773 2608 | ACC: 940 8572 3420 | GYRO: 4976 -5870 -4463 | GDP=8895.833
FLEX: 2695 2496 2597 2653 2637 | ACC: -3264 9888 -376 | GYRO: 8997 -3860 -7182 | GDP=12141.941
FLEX: 2672 2464 2624 2765 2623 | ACC: -7076 9528 -3536 | GYRO: 12904 -12100 -7509 | GDP=19217.395
FLEX: 2708 2480 2623 2603 2559 | ACC: -10424 7192 -10344 | GYRO: 14055 -16115 -6227 | GDP=22271.322
FLEX: 2669 2609 2509 2697 2627 | ACC: -19948 13092 -17276 | GYRO: 7430 -32768 -380 | GDP=33601.949
FLEX: 2674 2635 2623 2724 2624 | ACC: -14928 13068 -11436 | GYRO: -7286 -24415 16507 | GDP=30358.838
FLEX: 2663 2674 2657 2806 2595 | ACC: -18344 16984 -2168 | GYRO: -3181 -30620 25257 | GDP=39819.836
FLEX: 2627 2729 2612 2706 2590 | ACC: -7036 16436 -3572 | GYRO: 3306 -29741 32767 | GDP=44374.914
FLEX: 2608 2673 2647 2728 2559 | ACC: -136 14684 -1132 | GYRO: 7693 -21641 32767 | GDP=40014.891
FLEX: 2559 2691 2656 2695 2672 | ACC: 8468 12304 -4396 | GYRO: 10397 -16637 32266 | GDP=37762.180
FLEX: 2688 2628 2635 2775 2662 | ACC: 18524 8160 -8796 | GYRO: 12913 -12920 26688 | GDP=32340.707
FLEX: 2736 2687 2715 2800 2673 | ACC: 23732 5316 -13108 | GYRO: 9299 -6901 9192 | GDP=14784.724
FLEX: 2711 2732 2746 2829 2679 | ACC: 21116 6720 -12956 | GYRO: 2859 -4469 -7537 | GDP=9216.952
FLEX: 2757 2704 2767 2810 2708 | ACC: 15936 8024 -10376 | GYRO: -3030 -5978 -16914 | GDP=18193.426
FLEX: 2777 2703 2790 2769 2722 | ACC: 13752 12212 -11828 | GYRO: -15146 -6114 -27159 | GDP=31692.170
FLEX: 2800 2633 2741 2818 2702 | ACC: 9496 7112 -3360 | GYRO: -24573 -11105 -32768 | GDP=42436.957
FLEX: 2822 2558 2727 2785 2707 | ACC: 3084 12376 -3348 | GYRO: -27130 -12809 -32768 | GDP=44428.023
FLEX: 2805 2513 2723 2800 2682 | ACC: -5200 -11536 13112 | GYRO: -32768 4345 -32768 | GDP=46544.199
FLEX: 2855 2501 2736 2803 2688 | ACC: -32768 -4016 13796 | GYRO: -13723 8329 -32768 | GDP=36488.832
FLEX: 2857 2519 2747 2795 2704 | ACC: -21048 -5756 7544 | GYRO: 82 -14702 -11539 | GDP=18689.678
FLEX: 2817 2507 2706 2823 2702 | ACC: -18276 -820 7404 | GYRO: -2014 1665 -2757 | GDP=3798.614
FLEX: 2800 2503 2730 2767 2710 | ACC: -15528 2296 6444 | GYRO: 3229 -3512 965 | GDP=4867.423
FLEX: 2811 2502 2704 2814 2706 | ACC: -13460 4764 4228 | GYRO: 475 2260 -268 | GDP=2324.876
FLEX: 2819 2475 2713 2785 2693 | ACC: -16120 3592 6612 | GYRO: -205 1646 -1267 | GDP=2087.254
FLEX: 2821 2513 2725 2779 2640 | ACC: -14584 4224 5632 | GYRO: 1456 79 319 | GDP=1492.628
FLEX: 2805 2513 2742 2775 2714 | ACC: -15120 3900 5348 | GYRO: 113 530 100 | GDP=551.062
FLEX: 2811 2487 2727 2727 2682 | ACC: -14628 4012 5684 | GYRO: 666 -134 497 | GDP=841.737
FLEX: 2826 2491 2717 2768 2713 | ACC: -14328 4256 5152 | GYRO: -334 1610 200 | GDP=1656.399
FLEX: 2810 2487 2703 2780 2660 | ACC: -14804 3732 6388 | GYRO: -58 -91 -278 | GDP=298.210
FLEX: 2816 2505 2718 2734 2672 | ACC: -14316 4408 5532 | GYRO: 998 -841 483 | GDP=1391.608
FLEX: 2815 2510 2698 2773 2661 | ACC: -14360 3520 5948 | GYRO: 117 323 -555 | GDP=652.720
FLEX: 2809 2484 2730 2767 2690 | ACC: -14892 4168 5712 | GYRO: 792 -424 137 | GDP=908.740
FLEX: 2798 2480 2686 2773 2644 | ACC: -15032 3776 5744 | GYRO: 326 504 -478 | GDP=767.317
FLEX: 2801 2482 2726 2774 2652 | ACC: -14716 3988 5492 | GYRO: 842 -1286 280 | GDP=1562.421
FLEX: 2783 2491 2710 2775 2650 | ACC: -14960 3756 5436 | GYRO: 63 884 -246 | GDP=919.750
FLEX: 2792 2503 2703 2782 2672 | ACC: -14912 4056 5380 | GYRO: -274 -1336 784 | GDP=1573.095
FLEX: 2801 2474 2713 2786 2660 | ACC: -14688 4044 5744 | GYRO: 249 467 -99 | GDP=538.415
FLEX: 2769 2526 2717 2755 2663 | ACC: -14648 4084 5792 | GYRO: 87 -682 216 | GDP=720.659
FLEX: 2788 2476 2678 2754 2618 | ACC: -14632 3832 6052 | GYRO: 393 465 -374 | GDP=714.528
FLEX: 2784 2508 2713 2788 2688 | ACC: -14276 4172 5276 | GYRO: -13 282 -46 | GDP=286.023
FLEX: 2785 2517 2698 2774 2634 | ACC: -14844 3656 6432 | GYRO: 140 3 -898 | GDP=908.853
